"Run ID","Flow","predictive_accuracy","Hyperparameters"
"7424279","mlr.classif.svm(6)","1","cost:624250464125,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424284","mlr.classif.svm(6)","1","cost:605121070069,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424342","mlr.classif.svm(6)","1","cost:236341984556,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424346","mlr.classif.svm(6)","1","cost:5699302922967,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424394","mlr.classif.svm(6)","1","cost:506546864484,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424405","mlr.classif.svm(6)","1","cost:77541760903,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424517","mlr.classif.svm(6)","1","cost:8535543206206,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424519","mlr.classif.svm(6)","1","cost:0935108895875,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424573","mlr.classif.svm(6)","1","cost:329135359488,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424637","mlr.classif.svm(6)","1","cost:716178312313,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424645","mlr.classif.svm(6)","1","cost:0153300577124,gamma:64873858481127,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424646","mlr.classif.svm(6)","1","cost:7141139428891,gamma:0063627148922,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424689","mlr.classif.svm(6)","1","cost:906243040889,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424741","mlr.classif.svm(6)","1","cost:309131451089,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424745","mlr.classif.svm(6)","1","cost:305295846923,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424810","mlr.classif.svm(6)","1","cost:911040092224,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424813","mlr.classif.svm(6)","1","cost:5834162063218,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424818","mlr.classif.svm(6)","1","cost:340612768572,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424867","mlr.classif.svm(6)","1","cost:576561014391,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424990","mlr.classif.svm(6)","1","cost:421402113913,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425099","mlr.classif.svm(6)","1","cost:834035431032,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425107","mlr.classif.svm(6)","1","cost:292996956887,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425109","mlr.classif.svm(6)","1","cost:329709618961,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425174","mlr.classif.svm(6)","1","cost:524815643287,gamma:139278415659956,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425225","mlr.classif.svm(6)","1","cost:442843242269,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425241","mlr.classif.svm(6)","1","cost:320428865733,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425247","mlr.classif.svm(6)","1","cost:0289048993273967,gamma:21968630122426,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425293","mlr.classif.svm(6)","1","cost:974757805576,gamma:0328359793115805,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425297","mlr.classif.svm(6)","1","cost:625657634203,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425364","mlr.classif.svm(6)","1","cost:00183113069061234,gamma:14036098446527,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425370","mlr.classif.svm(6)","1","cost:927407721807,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
