"Run ID","Flow","predictive_accuracy","Hyperparameters"
"2321841","mlr.classif.ranger(9)","0.779","num.trees:148,mtry:11,sample.fraction:978277765470557,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2083110","sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)","0.779","bootstrap:True,weight:None,criterion:entropy,depth:9,features:0.25,nodes:None,split:1e-07,leaf:1,split:3,leaf:0.0,estimators:300,jobs:1,score:False,state:3,verbose:0,start:False,copy:True,power:auto,components:None,state:None,solver:auto,tol:0.0,whiten:False,sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifie:0,
            n_estimators=300, n_jobs=1, oob_score=False, random_state=3,
            verbose=0, warm_start=False))]"
"8151097","mlr.classif.ranger(9)","0.779","num.trees:108,mtry:9,min.node.size:3,replace:FALSE,sample.fraction:43503059996292,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8092734","mlr.classif.ranger(9)","0.779","num.trees:605,mtry:16,min.node.size:2,sample.fraction:756028184317984,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6275574","mlr.classif.ranger(13)","0.779","num.trees:1194,mtry:13,sample.fraction:642470019333996,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458008","mlr.classif.xgboost(9)","0.779","eta:00611558811077215,weight:78232465329136,subsample:924218761641532,bytree:235699767479673,bylevel:299308372428641,lambda:0896770291722708,alpha:031810261284531,nthread:1,nrounds:1674,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6568069","mlr.classif.ranger(13)","0.779","num.trees:974,mtry:12,sample.fraction:547600670158863,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6607126","mlr.classif.ranger(13)","0.779","num.trees:649,mtry:11,sample.fraction:73635896181222,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6607678","mlr.classif.ranger(13)","0.779","num.trees:636,mtry:11,sample.fraction:674702747841366,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6610565","mlr.classif.ranger(13)","0.779","num.trees:241,mtry:19,sample.fraction:484638587525114,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
